date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2024-08-28,43241,FINAL,Bishop Fenwick,4043,3.0,1.0,Danvers,4103,0.0,0.0,Catholic Central,Northeastern,,,0
2024-09-01,6567,FINAL,Dennis-Yarmouth,4111,3.0,1.0,Frontier,4146,1.0,0.0,Cape &#38; Islands,Eastern,9:00 A.M.,,0
2024-09-01,6568,FINAL,Dennis-Yarmouth,4111,3.0,1.0,Nauset,4271,0.0,0.0,Cape &#38; Islands,Cape &#38; Islands,1:00 P.M.,,0
2024-09-01,6599,UPCOMING,Frontier,4146,,,Nauset,4271,,,Eastern,Cape &#38; Islands,11:00 A.M.,,0
2024-09-02,6069,FINAL,Stoneham,4380,1.0,0.0,Lynnfield,4223,3.0,1.0,Middlesex,Cape Ann,5:15 P.M.,,0
2024-09-02,6553,FINAL,Barnstable,4024,3.0,1.0,Danvers,4103,0.0,0.0,Cape &#38; Islands,Northeastern,12:30 P.M.,,0
2024-09-02,6730,FINAL,New Bedford,4273,1.0,0.0,Joseph Case,4078,3.0,1.0,Big Three,South Coast,10:30 A.M.,,0
2024-09-03,1940,FINAL,Natick,4270,0.0,0.0,Brookline,4059,3.0,1.0,Bay State,Bay State,4:30 P.M.,,0
2024-09-03,1956,FINAL,Weymouth,4425,0.0,0.0,Needham,4272,3.0,1.0,Bay State,Bay State,5:30 P.M.,,0
2024-09-03,5291,UPCOMING,Weston,4423,,,Lincoln-Sudbury,4211,,,Dual County,Dual County,5:30 P.M.,,0
2024-09-03,5336,FINAL,Arlington Catholic,4014,3.0,1.0,Bedford,4031,1.0,0.0,Catholic Central,Dual County,6:30 P.M.,,0
2024-09-03,5881,FINAL,Canton,4071,3.0,1.0,North Quincy,4287,0.0,0.0,Hockomock,Patriot,5:15 P.M.,,0
2024-09-03,6030,FINAL,Woburn,4438,3.0,1.0,Malden Catholic,4228,1.0,0.0,Middlesex,Catholic Conference,5:30 P.M.,,0
2024-09-03,6706,FINAL,Old Rochester,4301,3.0,1.0,Dartmouth,4105,1.0,0.0,South Coast,Southeast,5:15 P.M.,,0
2024-09-03,6792,FINAL,Norwell,4296,1.0,0.0,Greater New Bedford,4156,3.0,1.0,South Shore,South Coast,5:15 P.M.,,0
2024-09-03,6900,FINAL,Bishop Stang,4045,3.0,1.0,Westport,4461,0.0,0.0,Catholic Central,Mayflower,5:45 P.M.,,0
2024-09-03,7223,FINAL,Whittier,4428,0.0,0.0,Saugus,4341,3.0,1.0,Commonwealth,Northeastern,5:15 P.M.,,0
2024-09-03,7296,FINAL,Chelsea,4086,3.0,1.0,East Boston,4125,0.0,0.0,Greater Boston,Boston City,5:30 P.M.,,0
2024-09-03,7579,FINAL,Abington,4002,0.0,0.0,Scituate,4343,3.0,1.0,South Shore,Patriot,5:30 P.M.,,0
