date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-09-01,48731,UPCOMING,New Bedford,4273,,,Taunton,4388,,,Big Three,Hockomock,4:00 P.M.,,0
2025-09-01,50666,FINAL,Moses Brown (R.I.),4261,2.0,1.0,Bishop Feehan,4042,1.0,0.0,Independent,Catholic Central,10:30 A.M.,,0
2025-09-01,52091,FINAL,Masconomet,4236,8.0,1.0,Peabody,4306,0.0,0.0,Northeastern,Northeastern,10:00 A.M.,,0
2025-09-02,48601,FINAL,Weymouth,4425,0.0,0.0,Brookline,4059,6.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2025-09-02,48627,FINAL,Newton North,4279,1.0,2.0,Needham,4272,1.0,2.0,Bay State,Bay State,4:30 P.M.,,0
2025-09-02,48645,FINAL,Framingham,4143,1.0,0.0,Braintree,4051,10.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2025-09-02,48661,FINAL,Milton,4252,1.0,0.0,Natick,4270,3.0,1.0,Bay State,Bay State,4:30 P.M.,,0
2025-09-02,48933,FINAL,Greater Lowell,4155,0.0,0.0,Rockport,4490,7.0,1.0,Independent,Cape Ann,4:00 P.M.,,0
2025-09-02,50680,FINAL,Bishop Stang,4045,0.0,0.0,Westport,4461,2.0,1.0,Catholic Central,Mayflower,3:30 P.M.,,0
2025-09-02,50689,FINAL,Danvers,4103,0.0,0.0,St. Mary’s,4374,5.0,1.0,Northeastern,Catholic Central,4:00 P.M.,,0
2025-09-02,51672,FINAL,Old Rochester,4301,0.0,0.0,Somerset Berkley,4350,5.0,1.0,South Coast,South Coast,3:30 P.M.,,0
2025-09-02,51697,FINAL,Seekonk,4344,3.0,1.0,West Bridgewater,4415,2.0,0.0,South Coast,South Coast,3:45 P.M.,,0
2025-09-02,51737,FINAL,Dighton-Rehoboth,4114,0.0,0.0,Joseph Case,4078,9.0,1.0,South Coast,South Coast,3:45 P.M.,,0
2025-09-02,51744,FINAL,Apponequet,4011,0.0,2.0,Middleborough,4247,0.0,2.0,South Coast,South Shore,5:30 P.M.,,0
2025-09-02,52070,FINAL,Marblehead,4231,0.0,0.0,Malden Catholic,4228,3.0,1.0,Northeastern,Independent,4:00 P.M.,,0
2025-09-02,55690,FINAL,Leicester,4207,0.0,0.0,Shepherd Hill,4347,5.0,1.0,CMAC,Mid-Wach,,,0
2025-09-02,55693,FINAL,Walpole,4404,6.0,1.0,Wellesley,4413,1.0,0.0,Bay State,Bay State,,,0
2025-09-02,55725,FINAL,Clinton,4093,5.0,1.0,Maynard,4239,0.0,0.0,Mid-Wach,Mid-Wach,6:00 P.M.,,0
2025-09-02,55743,FINAL,Notre Dame (Worcester),4451,1.0,1.0,Leominster,4208,0.0,0.0,CMAC,Mid-Wach,,,0
2025-09-02,55823,FINAL,Frontier,4146,2.0,0.0,Longmeadow,4214,3.0,1.0,Suburban,Suburban,,,0
2025-09-02,55833,FINAL,East Longmeadow,4127,3.0,1.0,Minnechaug,4254,0.0,0.0,Valley,Suburban,7:00 P.M.,,0
2025-09-02,55977,FINAL,Hampshire,4518,2.0,1.0,Northampton,4291,0.0,0.0,County,Valley,5:00 P.M.,,0
2025-09-03,48698,FINAL,Brockton,4058,2.0,0.0,Southeastern,4358,6.0,1.0,Big Three,Mayflower,6:00 P.M.,,0
2025-09-03,48732,FINAL,Bridgewater-Raynham,4053,1.0,2.0,New Bedford,4273,1.0,2.0,Southeast,Big Three,4:00 P.M.,,0
2025-09-03,48744,FINAL,Dartmouth,4105,0.0,0.0,Dennis-Yarmouth,4111,6.0,1.0,Southeast,Cape & Islands,4:00 P.M.,,0
2025-09-03,48778,FINAL,Nauset,4271,2.0,0.0,Barnstable,4024,6.0,1.0,Cape & Islands,Southeast,4:00 P.M.,,0
2025-09-03,48838,FINAL,Essex Tech,4745,1.0,0.0,Triton,4395,2.0,1.0,Cape Ann,Cape Ann,4:00 P.M.,,0
2025-09-03,48855,FINAL,Lynnfield,4223,2.0,1.0,Newburyport,4276,1.0,0.0,Cape Ann,Cape Ann,4:00 P.M.,,0
2025-09-03,48884,FINAL,Pentucket,4309,1.0,0.0,North Reading,4288,6.0,1.0,Cape Ann,Cape Ann,4:00 P.M.,,0
2025-09-03,48907,FINAL,Hamilton-Wenham,4163,7.0,1.0,Amesbury,4007,1.0,0.0,Cape Ann,Cape Ann,4:30 P.M.,,0
2025-09-03,48921,FINAL,Ipswich,4190,4.0,1.0,Tewksbury,4389,0.0,0.0,Cape Ann,Merrimack Valley,4:00 P.M.,,0
