date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-12-11,69465,FINAL,Burncoat,4066,12.0,0.0,Leicester,4207,33.0,1.0,Independent,Independent,,,0
2025-12-11,69472,FINAL,Tantasqua,4387,47.0,1.0,Auburn,4019,42.0,0.0,Independent,Independent,,,0
2025-12-11,69497,FINAL,Keefe Tech,4191,39.0,1.0,Southbridge,4357,23.0,0.0,Independent,Independent,,,0
2025-12-12,65645,FINAL,Natick,4270,62.0,1.0,Brookline,4059,43.0,0.0,Bay State,Bay State,6:30 P.M.,,0
2025-12-12,65783,FINAL,Framingham,4143,41.0,0.0,Newton North,4279,55.0,1.0,Bay State,Bay State,6:30 P.M.,,0
2025-12-12,65841,FINAL,Wellesley,4413,32.0,0.0,Milton,4252,45.0,1.0,Bay State,Bay State,6:30 P.M.,,0
2025-12-12,65843,UPCOMING,Norwood,4297,,,Braintree,4051,,,Tri-Valley,Bay State,4:00 P.M.,,0
2025-12-12,65869,FINAL,Peabody,4306,67.0,1.0,Beverly,4038,23.0,0.0,Northeastern,Northeastern,7:00 P.M.,,0
2025-12-12,65876,FINAL,Danvers,4103,54.0,1.0,Marblehead,4231,25.0,0.0,Northeastern,Northeastern,6:30 P.M.,,0
2025-12-12,66207,UPCOMING,Salem,4336,,,Saugus,4341,,,Northeastern,Northeastern,6:00 P.M.,,0
2025-12-12,66211,FINAL,Swampscott,4383,58.0,1.0,Gloucester,4150,40.0,0.0,Northeastern,Northeastern,6:30 P.M.,,0
2025-12-12,66251,FINAL,Somerville,4351,58.0,1.0,Lynn English,4221,22.0,0.0,Greater Boston,Greater Boston,6:00 P.M.,,0
2025-12-12,66254,FINAL,Durfee,4122,22.0,0.0,Attleboro,4018,45.0,1.0,Big Three,Hockomock,6:30 P.M.,,0
2025-12-12,66261,FINAL,Franklin,4144,33.0,0.0,Wachusett,4400,66.0,1.0,Hockomock,Mid-Wach,6:30 P.M.,,0
2025-12-12,66286,FINAL,Canton,4071,45.0,1.0,Millis,4251,31.0,0.0,Hockomock,Tri-Valley,6:00 P.M.,,0
2025-12-12,66294,FINAL,Mansfield,4230,33.0,0.0,Medway,4243,42.0,1.0,Hockomock,Tri-Valley,6:00 P.M.,,0
2025-12-12,66439,FINAL,Blackstone Valley,4046,34.0,0.0,Ashland,4015,39.0,1.0,Independent,Tri-Valley,6:30 P.M.,1.0,0
2025-12-12,66450,FINAL,Holliston,4174,25.0,0.0,Waltham,4405,48.0,1.0,Tri-Valley,Dual County,6:00 P.M.,,0
2025-12-12,66464,FINAL,Hopedale,4507,60.0,1.0,Dedham,4108,52.0,0.0,Independent,Tri-Valley,6:30 P.M.,1.0,0
2025-12-12,66472,FINAL,Arlington Catholic,4014,49.0,1.0,Cambridge,4067,43.0,0.0,Catholic Central,Dual County,7:00 P.M.,,0
2025-12-12,66503,FINAL,Watertown,4409,63.0,1.0,Belmont,4034,54.0,0.0,Middlesex,Middlesex,7:00 P.M.,,0
2025-12-12,66524,FINAL,Burlington,4065,39.0,1.0,Lexington,4209,17.0,0.0,Middlesex,Middlesex,6:00 P.M.,,0
2025-12-12,66542,FINAL,Bellingham,4033,33.0,0.0,Dracut,4119,73.0,1.0,Tri-Valley,Merrimack Valley,7:00 P.M.,,0
2025-12-12,66544,FINAL,Melrose,4244,44.0,1.0,Reading,4328,32.0,0.0,Middlesex,Middlesex,6:00 P.M.,,0
2025-12-12,66558,FINAL,Dover-Sherborn,4118,50.0,1.0,Northbridge,4292,44.0,0.0,Tri-Valley,Independent,6:30 P.M.,,0
2025-12-12,66564,FINAL,Stoneham,4380,51.0,0.0,Winchester,4434,55.0,1.0,Middlesex,Middlesex,6:00 P.M.,,0
2025-12-12,66589,FINAL,Wakefield,4402,36.0,0.0,Woburn,4438,44.0,1.0,Middlesex,Middlesex,6:30 P.M.,,0
2025-12-12,66630,FINAL,Apponequet,4011,52.0,1.0,Norton,4295,39.0,0.0,South Coast,Tri-Valley,6:30 P.M.,,0
2025-12-12,66678,FINAL,Codman Charter,4482,40.0,1.0,Pacific Rim Charter,4478,20.0,0.0,Charter School Athletic,Charter School Athletic,4:00 P.M.,,0
2025-12-12,66761,FINAL,Wilmington,4432,42.0,0.0,Arlington,4013,55.0,1.0,Middlesex,Middlesex,7:00 P.M.,,0
2025-12-12,66888,UPCOMING,Tyngsborough,4397,,,Westford,4421,,,Mid-Wach,Dual County,6:00 P.M.,,0
2025-12-12,66900,FINAL,Boston Latin,4049,35.0,0.0,O’Bryant,4298,36.0,1.0,Dual County,Boston City,6:30 P.M.,,0
2025-12-12,67084,FINAL,Essex Tech,4745,34.0,1.0,Triton,4395,27.0,0.0,Cape Ann,Cape Ann,6:30 P.M.,,0
2025-12-12,67097,FINAL,Lynnfield,4223,34.0,0.0,Newburyport,4276,38.0,1.0,Cape Ann,Cape Ann,5:30 P.M.,,0
2025-12-12,67118,FINAL,Neighborhood House Charter,5035,59.0,1.0,Foxborough Charter,4588,26.0,0.0,Charter School Athletic,Charter School Athletic,4:30 P.M.,,0
2025-12-12,67132,FINAL,Hampden Charter East,4712,24.0,0.0,McCann Tech,4240,33.0,1.0,Charter School Athletic,Independent,6:00 P.M.,,0
2025-12-12,67163,FINAL,Pioneer Charter I,4701,34.0,0.0,Northeast,4293,35.0,1.0,Charter School Athletic,Commonwealth,5:00 P.M.,,0
2025-12-12,67188,FINAL,Community Charter,4587,32.0,0.0,Salem Academy,4604,40.0,1.0,Charter School Athletic,Charter School Athletic,6:15 P.M.,,0
2025-12-12,67213,FINAL,Notre Dame Cristo Rey,5127,12.0,0.0,Rockport,4490,55.0,1.0,Commonwealth,Independent,5:00 P.M.,,0
2025-12-12,67228,FINAL,Calvary Chapel,4828,37.0,1.0,Hull,4184,22.0,0.0,Independent,South Shore,4:00 P.M.,,0
2025-12-12,67278,FINAL,St. Mary’s,4374,53.0,1.0,Pope Francis,4796,21.0,0.0,Catholic Central,Independent,5:15 P.M.,,0
2025-12-12,67284,FINAL,Bishop Stang,4045,16.0,0.0,Dighton-Rehoboth,4114,48.0,1.0,Catholic Central,South Coast,5:00 P.M.,,0
2025-12-12,67305,FINAL,Pentucket,4309,45.0,0.0,North Reading,4288,52.0,1.0,Cape Ann,Cape Ann,6:30 P.M.,2.0,0
2025-12-12,67322,FINAL,CASH,4187,25.0,0.0,Fenway,4492,39.0,1.0,Boston City,Boston City,4:00 P.M.,,0
2025-12-12,67332,UPCOMING,Kennedy Academy,4590,,,Boston Prep,4655,,,Boston City,Charter School Athletic,4:30 P.M.,,0
2025-12-12,67339,FINAL,Georgetown,4148,61.0,1.0,Ipswich,4190,28.0,0.0,Cape Ann,Cape Ann,6:30 P.M.,,0
2025-12-12,67345,FINAL,Amesbury,4007,52.0,1.0,Hamilton-Wenham,4163,43.0,0.0,Cape Ann,Cape Ann,6:30 P.M.,,0
2025-12-12,67358,FINAL,Boston United,4798,29.0,0.0,Ursuline,4448,65.0,1.0,Boston City,Catholic Conference,5:00 P.M.,,0
2025-12-12,67367,FINAL,Lowell Catholic,4217,49.0,0.0,Greater Lowell,4155,53.0,1.0,Commonwealth,Commonwealth,6:30 P.M.,,0
2025-12-12,67379,FINAL,Brockton,4058,35.0,0.0,Abington,4002,55.0,1.0,Big Three,South Shore,5:00 P.M.,,0
2025-12-12,67385,FINAL,New Bedford,4273,40.0,0.0,Old Rochester,4301,58.0,1.0,Big Three,South Coast,6:30 P.M.,,0
2025-12-12,67396,FINAL,Shawsheen,4346,46.0,1.0,Mystic Valley,4264,27.0,0.0,Commonwealth,Commonwealth,5:30 P.M.,,0
2025-12-12,67405,FINAL,Norfolk Aggie,4458,28.0,0.0,Holbrook,4172,49.0,1.0,Mayflower,Mayflower,5:00 P.M.,,0
2025-12-12,67416,FINAL,Westport,4461,30.0,0.0,Blue Hills,4047,36.0,1.0,Mayflower,Mayflower,5:00 P.M.,,0
2025-12-12,67431,FINAL,Bristol-Plymouth,4057,39.0,0.0,Nauset,4271,40.0,1.0,Mayflower,Cape & Islands,6:30 P.M.,,0
2025-12-12,67437,FINAL,Innovation Academy,4690,26.0,0.0,Parker Charter,4483,40.0,1.0,Commonwealth,Independent,4:00 P.M.,,0
2025-12-12,67450,FINAL,Tri-County,4392,51.0,1.0,South Shore Voc-Tech,4356,11.0,0.0,Mayflower,Mayflower,5:00 P.M.,,0
2025-12-12,67462,FINAL,Cape Cod Academy,4072,11.0,0.0,Cape Cod Tech,4073,51.0,1.0,Cape & Islands,Mayflower,5:00 P.M.,,0
2025-12-12,68400,FINAL,Barnstable,4024,53.0,1.0,Bourne,4050,28.0,0.0,Pioneer,South Coast,5:00 P.M.,,0
2025-12-12,68469,FINAL,Southeastern,4358,34.0,0.0,Seekonk,4344,55.0,1.0,Mayflower,South Coast,5:00 P.M.,,0
2025-12-12,68507,FINAL,East Bridgewater,4126,67.0,1.0,Dennis-Yarmouth,4111,16.0,0.0,South Shore,Cape & Islands,6:30 P.M.,,0
2025-12-12,68514,UPCOMING,Falmouth Academy,4135,,,Falmouth,4134,,,Cape & Islands,Cape & Islands,3:30 P.M.,,0
2025-12-12,68518,FINAL,Plymouth South,4316,33.0,0.0,Sandwich,4340,37.0,1.0,Patriot,Cape & Islands,6:00 P.M.,,0
2025-12-12,68528,UPCOMING,Martha’s Vineyard,4235,,,Sturgis West,4735,,,Cape & Islands,Cape & Islands,2:30 P.M.,,0
2025-12-12,68615,FINAL,Plymouth North,4315,55.0,1.0,Scituate,4343,27.0,0.0,Patriot,Patriot,5:30 P.M.,,0
2025-12-12,68624,FINAL,Cohasset,4094,33.0,0.0,Duxbury,4123,43.0,1.0,South Shore,Patriot,6:30 P.M.,,0
2025-12-12,68627,FINAL,Hingham,4171,43.0,1.0,Middleborough,4247,19.0,0.0,Patriot,South Shore,6:30 P.M.,,0
2025-12-12,68635,UPCOMING,Silver Lake,4349,,,Taunton,4388,,,Patriot,Hockomock,6:15 P.M.,,0
2025-12-12,68680,FINAL,Whitinsville Christian,4487,35.0,0.0,Randolph,4327,36.0,1.0,Independent,South Shore,5:15 P.M.,,0
2025-12-12,68739,FINAL,Mashpee,4237,44.0,0.0,St. John Paul II,4689,50.0,1.0,South Shore,Cape & Islands,6:30 P.M.,,0
2025-12-12,68746,FINAL,Algonquin,4005,53.0,1.0,Westborough,4418,44.0,0.0,Mid-Wach,Mid-Wach,6:00 P.M.,,0
2025-12-12,68760,FINAL,Holyoke,4176,33.0,0.0,Shepherd Hill,4347,50.0,1.0,Independent,Mid-Wach,6:00 P.M.,,0
2025-12-12,68903,FINAL,Fitchburg,4139,54.0,1.0,Worcester Tech,4445,18.0,0.0,Mid-Wach,Independent,6:00 P.M.,,0
2025-12-12,68943,FINAL,Greater Lawrence,4154,51.0,0.0,Groton-Dunstable,4160,63.0,1.0,Commonwealth,Mid-Wach,5:30 P.M.,,0
2025-12-12,68965,UPCOMING,Nashoba,4267,,,Oakmont,4299,,,Mid-Wach,Mid-Wach,5:00 P.M.,,0
2025-12-12,68991,FINAL,Bromfield,4505,34.0,0.0,Gardner,4147,47.0,1.0,Mid-Wach,Mid-Wach,7:00 P.M.,,0
2025-12-12,69001,FINAL,Littleton,4212,55.0,1.0,North Middlesex,4286,18.0,0.0,Mid-Wach,Mid-Wach,7:00 P.M.,,0
2025-12-12,69026,FINAL,Millbury,4250,49.0,1.0,Clinton,4093,38.0,0.0,Independent,Mid-Wach,6:30 P.M.,,0
2025-12-12,69061,FINAL,Narragansett,4266,42.0,1.0,Pioneer Valley,4536,21.0,0.0,Mid-Wach,Independent,6:30 P.M.,,0
2025-12-12,69073,FINAL,Assabet,4016,24.0,0.0,Tahanto,4513,73.0,1.0,Independent,Mid-Wach,5:00 P.M.,,0
2025-12-12,69079,FINAL,West Boylston,4414,57.0,1.0,Main South,4514,13.0,0.0,Mid-Wach,Independent,5:30 P.M.,,0
2025-12-12,69620,FINAL,St. Mary (Westfield),4537,48.0,1.0,Athol,4017,27.0,0.0,Independent,Independent,,,0
2025-12-12,69623,FINAL,South Hadley,4353,64.0,1.0,Belchertown,4032,30.0,0.0,Independent,Independent,,,0
2025-12-12,69624,FINAL,Ware,4406,40.0,1.0,Monson,4429,11.0,0.0,Independent,Independent,,,0
2025-12-12,69625,FINAL,Shepherd Hill,4347,50.0,1.0,Holyoke,4176,33.0,0.0,Mid-Wach,Independent,,,0
2025-12-12,69628,FINAL,Pioneer Valley,4536,21.0,0.0,Narragansett,4266,42.0,1.0,Independent,Mid-Wach,,,0
2025-12-12,69629,FINAL,Westfield,4419,17.0,0.0,Minnechaug,4254,60.0,1.0,Independent,Independent,,,0
2025-12-12,69630,FINAL,Wahconah,4401,63.0,1.0,Hampshire,4518,35.0,0.0,Independent,Independent,,,0
2025-12-12,69639,FINAL,BB&N,4028,43.0,1.0,Middlesex,4248,41.0,0.0,ISL,ISL,,,0
2025-12-12,69641,FINAL,St. Paul,4954,28.0,0.0,Grafton,4153,51.0,1.0,Independent,Independent,,,0
2025-12-12,69643,FINAL,Uxbridge,4398,28.0,0.0,Douglas,4506,45.0,1.0,Independent,Independent,,,0
2025-12-12,69646,FINAL,Bancroft,4023,66.0,1.0,Dublin,4121,23.0,0.0,EIL,Independent,,,0
2025-12-13,66209,UPCOMING,Saugus,4341,,,Southeastern,4358,,,Northeastern,Mayflower,2:20 P.M.,,0
2025-12-13,66246,FINAL,Concord-Carlisle,4097,46.0,1.0,Medford,4242,29.0,0.0,Dual County,Greater Boston,1:00 P.M.,,0
2025-12-13,66529,FINAL,Bridgewater-Raynham,4053,44.0,1.0,Westwood,4424,33.0,0.0,Pioneer,Tri-Valley,1:00 P.M.,,0
2025-12-13,67113,FINAL,Excel Academy,4969,24.0,0.0,Pioneer Charter II,4964,31.0,1.0,Charter School Athletic,Charter School Athletic,12:00 P.M.,,0
2025-12-13,67211,FINAL,Maimonides,4473,27.0,0.0,Blackstone Valley,4046,49.0,1.0,Independent,Independent,7:30 P.M.,,0
2025-12-13,67266,FINAL,Bishop Feehan,4042,63.0,1.0,La Salle (R.I.),4201,29.0,0.0,Catholic Central,Independent,2:30 P.M.,,0
2025-12-13,69662,FINAL,Austin Prep,4020,68.0,0.0,Northfield Mt. Hermon,4294,69.0,1.0,Independent,Independent,,,0
2025-12-13,69690,FINAL,Rivers,4330,46.0,1.0,St. Mark’s,4372,37.0,0.0,ISL,ISL,,,0
2025-12-13,69691,FINAL,Marlborough,4233,37.0,0.0,Hudson,4182,59.0,1.0,Mid-Wach,Mid-Wach,,,0
2025-12-13,69699,FINAL,Lawrence Academy,4204,64.0,1.0,Groton,4544,23.0,0.0,ISL,ISL,,,0
2025-12-13,69730,FINAL,Georgetown Visitation (D.C.),5235,64.0,1.0,Cathedral,4079,27.0,0.0,Independent,Catholic Central,,,0
2025-12-14,68533,FINAL,Martha’s Vineyard,4235,36.0,1.0,Nantucket,4265,32.0,0.0,Cape & Islands,Cape & Islands,1:30 P.M.,,0
2025-12-14,69718,FINAL,Jackson-Reed (D.C),5234,17.0,0.0,Cathedral,4079,56.0,1.0,Independent,Catholic Central,,,0
2025-12-15,66226,FINAL,Chelsea,4086,53.0,1.0,Excel Academy,4969,23.0,0.0,Greater Boston,Charter School Athletic,4:00 P.M.,,0
2025-12-15,66308,FINAL,Stoughton,4381,55.0,1.0,Brockton,4058,40.0,0.0,Hockomock,Big Three,6:00 P.M.,,0
2025-12-15,66460,UPCOMING,Arlington,4013,,,Notre Dame (Hingham),4449,,,Middlesex,Catholic Conference,7:00 P.M.,,0
2025-12-15,66681,UPCOMING,Collegiate Charter,4986,,,Cristo Rey,4453,,,Charter School Athletic,Independent,4:45 P.M.,,0
2025-12-15,66890,UPCOMING,Westford,4421,,,Lowell,4216,,,Dual County,Merrimack Valley,5:30 P.M.,,0
2025-12-15,67014,FINAL,Methuen,4246,74.0,1.0,Lawrence,4203,52.0,0.0,Merrimack Valley,Merrimack Valley,6:30 P.M.,,0
2025-12-15,67153,UPCOMING,Holbrook,4172,,,Neighborhood House Charter,5035,,,Mayflower,Charter School Athletic,4:30 P.M.,,0
2025-12-15,67166,FINAL,Northeast,4293,31.0,1.0,Pioneer Charter I,4701,29.0,0.0,Commonwealth,Charter School Athletic,5:30 P.M.,,0
2025-12-15,67181,FINAL,Roxbury Prep,4847,24.0,1.0,Muniz,5018,14.0,0.0,Charter School Athletic,Boston City,5:00 P.M.,,0
2025-12-15,67191,FINAL,Salem Academy,4604,12.0,0.0,Mystic Valley,4264,40.0,1.0,Charter School Athletic,Commonwealth,5:00 P.M.,,0
2025-12-15,67230,UPCOMING,Sturgis East,4456,,,Calvary Chapel,4828,,,Cape & Islands,Independent,7:00 P.M.,,0
2025-12-15,67241,FINAL,Arlington Catholic,4014,46.0,1.0,Notre Dame (Hingham),4449,38.0,0.0,Catholic Central,Catholic Conference,7:00 P.M.,,0
2025-12-15,67302,FINAL,Ruth Batson Academy,4795,23.0,0.0,Madison Park,4225,30.0,1.0,Independent,Boston City,4:00 P.M.,,0
2025-12-15,67325,FINAL,New Mission,4494,67.0,1.0,CASH,4187,23.0,0.0,Boston City,Boston City,4:00 P.M.,,0
2025-12-15,67328,FINAL,Notre Dame (Tyngsborough),4540,42.0,1.0,Amesbury,4007,20.0,0.0,Commonwealth,Cape Ann,6:00 P.M.,,0
2025-12-15,67351,FINAL,Rockport,4490,42.0,1.0,Ipswich,4190,24.0,0.0,Independent,Cape Ann,4:30 P.M.,,0
2025-12-15,67361,FINAL,Boston United,4798,45.0,0.0,O’Bryant,4298,54.0,1.0,Boston City,Boston City,5:30 P.M.,,0
2025-12-15,67368,FINAL,Whittier,4428,51.0,1.0,Lowell Catholic,4217,37.0,0.0,Commonwealth,Commonwealth,5:30 P.M.,,0
2025-12-15,67397,FINAL,Shawsheen,4346,47.0,1.0,Cardinal Spellman,4075,21.0,0.0,Commonwealth,Catholic Central,5:30 P.M.,,0
2025-12-15,67411,UPCOMING,Diman,4115,,,Wareham,4407,,,Mayflower,Mayflower,6:30 P.M.,,0
2025-12-15,67417,FINAL,Westport,4461,43.0,1.0,Fairhaven,4133,23.0,0.0,Mayflower,South Coast,5:00 P.M.,,0
2025-12-15,67427,FINAL,Blue Hills,4047,42.0,1.0,Upper Cape,4457,35.0,0.0,Mayflower,Mayflower,5:00 P.M.,,0
2025-12-15,67453,FINAL,Minuteman,4255,46.0,1.0,Weston,4423,40.0,0.0,Commonwealth,Dual County,5:30 P.M.,,0
2025-12-15,67469,FINAL,South Shore Voc-Tech,4356,12.0,0.0,Rising Tide Charter,4746,31.0,1.0,Mayflower,Cape & Islands,5:00 P.M.,,0
2025-12-15,68456,FINAL,Bourne,4050,34.0,0.0,East Bridgewater,4126,60.0,1.0,South Coast,South Shore,6:30 P.M.,,0
2025-12-15,68646,FINAL,Abington,4002,38.0,0.0,Rockland,4331,50.0,1.0,South Shore,South Shore,6:00 P.M.,,0
2025-12-15,68764,UPCOMING,Shepherd Hill,4347,,,Millbury,4250,,,Mid-Wach,Independent,6:00 P.M.,,0
2025-12-15,69010,UPCOMING,Leicester,4207,,,Quabbin,4325,,,Independent,Mid-Wach,6:30 P.M.,,0
2025-12-15,69731,FINAL,Advanced Math and Science,4595,30.0,0.0,Hopedale,4507,55.0,1.0,Independent,Independent,,,0
2025-12-15,69734,FINAL,Blackstone-Millville,4486,29.0,0.0,Sutton,4512,37.0,1.0,Independent,Independent,,,0
