date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2024-08-27,42579,FINAL,Framingham,4143,3.0,1.0,Grafton,4153,1.0,0.0,Bay State,SWCL,,,0
2024-08-28,41938,FINAL,Mansfield,4230,6.0,1.0,Nauset,4271,0.0,0.0,Hockomock,Cape &#38; Islands,,,0
2024-08-29,43843,FINAL,Tri-County,4392,0.0,2.0,Bellingham,4033,0.0,2.0,Mayflower,Tri-Valley,,,0
2024-08-30,41184,FINAL,Taunton,4388,2.0,2.0,Diman,4115,2.0,2.0,Hockomock,Mayflower,,,0
2024-09-02,1887,FINAL,Reading,4328,4.0,1.0,Burlington,4065,1.0,0.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-02,11809,FINAL,Marblehead,4231,2.0,1.0,Andover,4009,0.0,0.0,Northeastern,Merrimack Valley,,,0
2024-09-03,262,FINAL,Milford,4249,1.0,0.0,St. John’s Prep,4369,3.0,1.0,Hockomock,Catholic Conference,4:00 P.M.,,0
2024-09-03,311,FINAL,Framingham,4143,2.0,1.0,Newton North,4279,0.0,0.0,Bay State,Bay State,4:30 P.M.,,0
2024-09-03,328,FINAL,Natick,4270,4.0,1.0,Brookline,4059,1.0,0.0,Bay State,Bay State,6:30 P.M.,,0
2024-09-03,474,FINAL,Walpole,4404,0.0,0.0,Braintree,4051,1.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-03,1762,FINAL,Wellesley,4413,0.0,0.0,Milton,4252,1.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-03,1814,FINAL,St. John’s (Shrewsbury),4368,3.0,1.0,Central Catholic,4081,1.0,0.0,Catholic Conference,Merrimack Valley,4:00 P.M.,,0
2024-09-03,1834,FINAL,Lexington,4209,3.0,1.0,Watertown,4409,2.0,0.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-03,1850,FINAL,Winchester,4434,1.0,1.0,Wilmington,4432,0.0,0.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-03,1864,FINAL,Arlington,4013,2.0,0.0,Wakefield,4402,4.0,1.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-03,1876,FINAL,Belmont,4034,2.0,1.0,Melrose,4244,1.0,0.0,Middlesex,Middlesex,4:30 P.M.,,0
2024-09-03,1895,FINAL,Woburn,4438,2.0,1.0,Stoneham,4380,0.0,0.0,Middlesex,Middlesex,4:30 P.M.,,0
2024-09-03,2187,FINAL,Dighton-Rehoboth,4114,1.0,2.0,Mansfield,4230,1.0,2.0,South Coast,Hockomock,3:45 P.M.,,0
2024-09-03,2276,FINAL,Scituate,4343,3.0,2.0,Abington,4002,3.0,2.0,Patriot,South Shore,4:00 P.M.,,0
2024-09-03,6917,FINAL,Dedham,4108,1.0,1.0,Holliston,4174,0.0,0.0,Tri-Valley,Tri-Valley,4:15 P.M.,,0
2024-09-03,6947,FINAL,Ashland,4015,2.0,2.0,Westwood,4424,2.0,2.0,Tri-Valley,Tri-Valley,5:45 P.M.,,0
2024-09-03,6958,FINAL,Norwood,4297,1.0,0.0,Hopkinton,4180,3.0,1.0,Tri-Valley,Tri-Valley,4:30 P.M.,,0
2024-09-03,6969,FINAL,Medway,4243,2.0,0.0,Medfield,4241,3.0,1.0,Tri-Valley,Tri-Valley,3:45 P.M.,,0
2024-09-03,6994,FINAL,Bellingham,4033,0.0,0.0,Norton,4295,3.0,1.0,Tri-Valley,Tri-Valley,4:00 P.M.,,0
2024-09-03,7189,FINAL,Somerset Berkley,4350,2.0,0.0,Durfee,4122,4.0,1.0,South Coast,Big Three,3:45 P.M.,,0
2024-09-03,7360,FINAL,Seekonk,4344,3.0,1.0,Diman,4115,1.0,0.0,South Coast,Mayflower,3:45 P.M.,,0
2024-09-03,7397,FINAL,Holbrook,4172,3.0,0.0,West Bridgewater,4415,4.0,1.0,Mayflower,South Coast,5:00 P.M.,,0
2024-09-03,7455,FINAL,Dartmouth,4105,3.0,1.0,Barnstable,4024,2.0,0.0,Southeast,Cape &#38; Islands,4:00 P.M.,,0
2024-09-03,8016,FINAL,North Quincy,4287,1.0,2.0,Archbishop Williams,4012,1.0,2.0,Patriot,Catholic Central,4:00 P.M.,,0
2024-09-03,8269,FINAL,Triton,4395,0.0,0.0,Lynnfield,4223,5.0,1.0,Cape Ann,Cape Ann,4:00 P.M.,,0
2024-09-03,8286,FINAL,Pentucket,4309,0.0,0.0,Newburyport,4276,1.0,1.0,Cape Ann,Cape Ann,6:00 P.M.,,1
