date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-12-11,69457,FINAL,St. John Paul II,4689,6.0,0,Dennis-Yarmouth,4111,94.0,1,Catholic Central,Cape & Islands,,,0
2025-12-11,69462,FINAL,Nauset,4271,61.0,1,Martha’s Vineyard,4235,26.0,0,Cape & Islands,Cape & Islands,,,0
2025-12-11,69535,FINAL,Walpole,4404,15.0,0,Newton North,4279,85.0,1,Bay State,Bay State,,,0
2025-12-11,69536,FINAL,Milton,4252,46.0,0,Needham,4272,50.0,1,Bay State,Bay State,,,0
2025-12-11,69538,FINAL,Framingham,4143,39.0,0,Wellesley,4413,60.0,1,Bay State,Bay State,,,0
2025-12-11,69539,FINAL,Brookline,4059,47.0,0,Natick,4270,53.0,1,Bay State,Bay State,,,0
2025-12-11,69541,FINAL,Weymouth,4425,35.0,0,Braintree,4051,65.0,1,Bay State,Bay State,,,0
2025-12-11,69555,FINAL,Norton,4295,70.5,1,Medfield,4241,23.5,0,Tri-Valley,Tri-Valley,,,0
2025-12-12,69590,FINAL,Old Rochester,4301,73.0,1,Apponequet,4011,22.0,0,South Coast,South Coast,,,0
2025-12-12,69655,FINAL,Somerset Berkley,4350,50.0,1,Dighton-Rehoboth,4114,45.0,0,South Coast,South Coast,3:30 P.M.,,0
2025-12-15,69946,FINAL,Marshfield,4234,55,1,Whitman-Hanson,4427,39,0,Patriot,Patriot,,,0
2025-12-16,70037,FINAL,Ursuline,4448,15,0,St. Mary’s,4374,84,1,Catholic Central,Catholic Central,,,0
2025-12-16,70040,FINAL,Malden Catholic,4228,30,0,St. Mary’s,4374,70,1,Independent,Catholic Central,,,0
2025-12-16,70043,FINAL,Ursuline,4448,34,0,Malden Catholic,4228,60,1,Catholic Central,Independent,,,0
2025-12-16,70046,FINAL,Fontbonne,4447,12,0,Cardinal Spellman,4075,79,1,Tri-County,Tri-County,,,0
2025-12-16,70047,FINAL,Cristo Rey,4453,10,0,Cardinal Spellman,4075,89,1,Catholic Central,Tri-County,,,0
2025-12-16,70050,FINAL,Cristo Rey,4453,10,0,Fontbonne,4447,51,1,Catholic Central,Tri-County,,,0
2025-12-16,70051,FINAL,Bishop Fenwick,4043,48,0,Archbishop Williams,4012,50,1,Catholic Central,Catholic Central,,,0
2025-12-16,70052,FINAL,Arlington Catholic,4014,45,0,Archbishop Williams,4012,46,1,Catholic Central,Catholic Central,,,0
2025-12-16,70053,FINAL,Bishop Fenwick,4043,43,0,Arlington Catholic,4014,56,1,Catholic Central,Catholic Central,,,0
2025-12-17,70211,FINAL,Bishop Feehan,4042,84,1,Bishop Stang,4045,7,0,Mayflower,Mayflower,,,0
2025-12-17,70304,FINAL,North Andover,4283,19,0,Billerica,4040,80,1,Merrimack Valley,Merrimack Valley,,,0
2025-12-17,70327,FINAL,Central Catholic,4081,60,1,Chelmsford,4085,40,0,Merrimack Valley,Merrimack Valley,,,0
2025-12-17,70345,FINAL,Holliston,4174,38,0,Hopkinton,4180,57,1,Tri-Valley,Tri-Valley,,,0
2025-12-18,70636,FINAL,Apponequet,4011,18,0,Somerset Berkley,4350,73,1,South Coast,South Coast,,,0
2025-12-18,70642,FINAL,Swampscott,4383,14,0,Peabody,4306,72,1,Northeastern,Northeastern,4:30 P.M.,,0
2025-12-18,70651,FINAL,Attleboro,4018,46,0,Sharon,4345,54,1,Hockomock,Hockomock,,,0
2025-12-18,70652,FINAL,Stoughton,4381,42,0,Canton,4071,58,1,Hockomock,Hockomock,,,0
2025-12-18,70653,FINAL,Foxborough,4142,68,1,Mansfield,4230,32,0,Hockomock,Hockomock,,,0
2025-12-18,70656,FINAL,King Philip,4197,62,1,Franklin,4144,38,0,Hockomock,Hockomock,,,0
2025-12-18,70657,FINAL,North Attleborough,4284,37,0,Oliver Ames,4302,62,1,Hockomock,Hockomock,,,0
2025-12-18,70716,FINAL,West Bridgewater,4415,28,0,Seekonk,4344,66,1,South Coast,South Coast,,,0
2025-12-18,70888,FINAL,Needham,4272,70,1,Walpole,4404,30,0,Bay State,Bay State,,,0
2025-12-18,70891,FINAL,Wellesley,4413,62,1,Natick,4270,38,0,Bay State,Bay State,,,0
2025-12-18,70894,FINAL,Milton,4252,57,1,Weymouth,4425,43,0,Bay State,Bay State,,,0
2025-12-18,70897,FINAL,Newton North,4279,75,1,Framingham,4143,24,0,Bay State,Bay State,,,0
2025-12-18,70899,FINAL,Braintree,4051,61,1,Brookline,4059,39,0,Bay State,Bay State,,,0
2025-12-19,70914,FINAL,Oliver Ames,4302,62,1,North Attleborough,4284,37,0,Hockomock,Hockomock,4:00 P.M.,,0
2025-12-22,72796,FINAL,Hingham,4171,54,1,Silver Lake,4349,46,0,Patriot,Patriot,7:30 P.M.,,0
2025-12-23,72840,FINAL,Seekonk,4344,62,1,Fairhaven,4133,31,0,South Coast,South Coast,,,0
