date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2024-09-03,5156,UPCOMING,Chicopee Comprehensive,4089,,,Westfield,4419,,,Valley,Valley,3:45 P.M.,,0
2024-09-03,40799,FINAL,Westfield Tech,4420,15.0,1.0,Smith Voc.,4539,45.0,0.0,Pioneer,Pioneer,,,0
2024-09-04,5086,FINAL,Braintree,4051,21.0,1.0,Natick,4270,36.0,0.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-04,5176,UPCOMING,Durfee,4122,,,Diman,4115,,,Big Three,Mayflower,4:00 P.M.,,0
2024-09-04,5190,FINAL,Framingham,4143,38.0,0.0,Walpole,4404,22.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-04,7148,FINAL,Natick,4270,38.0,0.0,Wellesley,4413,19.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-04,7226,FINAL,Milton,4252,43.0,0.0,Newton North,4279,18.0,1.0,Bay State,Bay State,4:30 P.M.,,0
2024-09-04,7229,FINAL,Weymouth,4425,21.0,1.0,Newton North,4279,36.0,0.0,Bay State,Bay State,4:30 P.M.,,0
2024-09-04,7254,FINAL,Braintree,4051,32.0,0.0,Wellesley,4413,23.0,1.0,Bay State,Bay State,4:00 P.M.,,0
2024-09-04,7286,FINAL,Milton,4252,48.0,0.0,Weymouth,4425,15.0,1.0,Bay State,Bay State,4:30 P.M.,,0
2024-09-04,7495,FINAL,Parker Charter,4483,15.0,1.0,Bay Path,4027,50.0,0.0,Colonial,Colonial,3:30 P.M.,,0
2024-09-04,8682,FINAL,Danvers,4103,39.0,0.0,Beverly,4038,25.0,1.0,Northeastern,Northeastern,,,0
2024-09-04,8683,FINAL,Swampscott,4383,29.0,0.0,Beverly,4038,28.0,1.0,Northeastern,Northeastern,,,0
2024-09-04,8717,FINAL,Marblehead,4231,15.0,1.0,Salem,4336,45.0,0.0,Northeastern,Northeastern,,,0
2024-09-04,41081,FINAL,Hampshire,4518,15.0,1.0,McCann Tech,4240,50.0,0.0,Pioneer,Pioneer,,,0
2024-09-04,43841,FINAL,Bellingham,4033,15.0,1.0,Douglas,4506,50.0,0.0,Tri-Valley,Dual Valley,,,0
2024-09-04,43858,FINAL,Nauset,4271,29.0,0.0,Sturgis East,4456,27.0,1.0,Cape &#38; Islands,Cape &#38; Islands,,,0
2024-09-05,40793,FINAL,Springfield International,4480,25.0,1.0,Putnam,4362,34.0,0.0,Valley,Valley,,,0
2024-09-06,5170,UPCOMING,Doherty,4116,,,Notre Dame (Worcester),4451,,,Inter-High,Central Mass.,3:30 P.M.,,0
2024-09-07,5058,UPCOMING,Archbishop Williams,4012,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-07,7509,UPCOMING,Bishop Fenwick,4043,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-07,7510,UPCOMING,Arlington Catholic,4014,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-07,7511,UPCOMING,Bishop Stang,4045,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-07,7512,UPCOMING,Cardinal Spellman,4075,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-07,7513,UPCOMING,St. Mary’s,4374,,,Bishop Feehan,4042,,,Catholic Central,Catholic Central,10:00 A.M.,,0
2024-09-08,9029,UPCOMING,Triton,4395,,,North Reading,4288,,,Cape Ann,Cape Ann,4:00 P.M.,,0
2024-09-09,5027,FINAL,Advanced Math and Science,4595,15.0,1.0,Keefe Tech,4191,50.0,0.0,Colonial,Colonial,3:30 P.M.,,0
2024-09-09,18730,FINAL,Cohasset,4094,49.0,0.0,Norwell,4296,16.0,1.0,South Shore,South Shore,,,0
2024-09-09,43634,FINAL,Rockland,4331,46.0,0.0,East Bridgewater,4126,15.0,1.0,South Shore,South Shore,,,0
2024-09-10,4978,UPCOMING,Algonquin,4005,,,Shepherd Hill,4347,,,Mid-Wach,Mid-Wach,4:00 P.M.,,0
2024-09-10,4993,FINAL,Burlington,4065,50.0,0.0,Arlington,4013,15.0,1.0,Middlesex,Middlesex,4:00 P.M.,,0
2024-09-10,5006,FINAL,Attleboro,4018,24.0,1.0,Taunton,4388,43.0,0.0,Hockomock,Hockomock,3:45 P.M.,,0
2024-09-10,5035,FINAL,Belmont,4034,15.0,1.0,Stoneham,4380,45.0,0.0,Middlesex,Middlesex,4:00 P.M.,,0
2024-09-10,5157,UPCOMING,Chicopee Comprehensive,4089,,,Amherst-Pelham,4008,,,Valley,Valley,3:45 P.M.,,0
2024-09-10,5167,UPCOMING,Somerset Berkley,4350,,,Diman,4115,,,South Coast,Mayflower,3:30 P.M.,,0
2024-09-10,7249,FINAL,Franklin,4144,15.0,1.0,Sharon,4345,48.0,0.0,Hockomock,Hockomock,3:45 P.M.,,0
2024-09-10,7358,FINAL,Silver Lake,4349,32.0,0.0,Hingham,4171,23.0,1.0,Patriot,Patriot,4:00 P.M.,,0
2024-09-10,7486,FINAL,Milford,4249,43.0,0.0,King Philip,4197,17.0,1.0,Hockomock,Hockomock,3:45 P.M.,,0
2024-09-10,8854,FINAL,Lexington,4209,15.0,1.0,Wakefield,4402,48.0,0.0,Middlesex,Middlesex,4:00 P.M.,,0
2024-09-10,8863,FINAL,Reading,4328,15.0,1.0,Watertown,4409,50.0,0.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-10,8868,FINAL,Melrose,4244,30.0,0.0,Winchester,4434,29.0,1.0,Middlesex,Middlesex,4:15 P.M.,,0
2024-09-10,8871,FINAL,Wilmington,4432,27.0,1.0,Woburn,4438,28.0,0.0,Middlesex,Middlesex,4:00 P.M.,,0
2024-09-10,8940,UPCOMING,Plymouth South,4316,,,Pembroke,4308,,,Patriot,Patriot,4:00 P.M.,,0
2024-09-10,8956,FINAL,Duxbury,4123,23.0,1.0,Plymouth North,4315,36.0,0.0,Patriot,Patriot,4:00 P.M.,,0
2024-09-10,8963,FINAL,Whitman-Hanson,4427,50.0,0.0,Marshfield,4234,15.0,1.0,Patriot,Patriot,4:00 P.M.,,0
2024-09-10,8999,FINAL,Oliver Ames,4302,15.0,1.0,Mansfield,4230,50.0,0.0,Hockomock,Hockomock,3:45 P.M.,,0
