date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-12-22,72343,FINAL,Durfee,4122,63,0,Taunton,4388,99,1,Big Three,Hockomock,3:30 P.M.,,0
2026-01-06,77998,FINAL,Barnstable,4024,105,1,Nauset,4271,33,0,Pioneer,Cape & Islands,,,0
2026-01-06,78014,FINAL,Bishop Stang,4045,82,0,Apponequet,4011,94,1,Catholic Central,South Coast,,,0
2026-01-06,78242,FINAL,Sandwich,4340,91,1,Norwell,4296,58,0,Cape & Islands,South Shore,,,0
2026-01-08,78240,FINAL,Sandwich,4340,74,0,Nantucket,4265,105,1,Cape & Islands,Cape & Islands,,,0
2026-01-08,78330,FINAL,Marshfield/Hanover,4234,105,1,North Quincy/Quincy,4287,78,0,Patriot,Independent,,,0
2026-01-09,78712,FINAL,Nashoba,4267,99,1,Advanced Math and Science,4595,73,0,Mid-Wach,Independent,,,0
2026-01-09,78767,FINAL,Wachusett,4400,81,0,Shrewsbury,4348,89,1,Mid-Wach,Mid-Wach,,,0
2026-01-09,78770,FINAL,Westwood,4424,99,1,Medfield,4241,80,0,Tri-Valley,Tri-Valley,,,0
2026-01-09,78791,FINAL,Apponequet,4011,81,1,Bridgewater-Raynham,4053,72,0,South Coast,Pioneer,,,0
2026-01-09,78798,FINAL,North Attleborough,4284,78,0,Stoughton,4381,81,1,Hockomock,Hockomock,,,0
2026-01-10,78943,FINAL,Westford,4421,76,0,Concord-Carlisle,4097,102,1,Dual County,Dual County,,,0
2026-01-10,78949,FINAL,Attleboro,4018,68,0,Sharon,4345,102,1,Hockomock,Hockomock,,,0
2026-01-12,79018,FINAL,Weston,4423,96,1,Newton South,4280,79,0,Dual County,Dual County,,,0
2026-01-13,79783,FINAL,Durfee,4122,81,1,Foxborough,4142,77,0,Big Three,Hockomock,,,0
2026-01-13,79786,FINAL,Apponequet,4011,78,0,Seekonk,4344,92,1,South Coast,South Coast,,,0
2026-01-13,79871,FINAL,Pembroke,4308,62,0,Quincy,4326,84,1,Patriot,Patriot,,,0
2026-01-14,80194,FINAL,Dedham,4108,85,0,Westwood,4424,96,1,Independent,Tri-Valley,,,0
2026-01-14,80303,FINAL,Nantucket,4265,94,1,Nauset,4271,27,0,Cape & Islands,Cape & Islands,,,0
2026-01-14,80339,FINAL,Oliver Ames,4302,85,1,Stoughton,4381,71,0,Hockomock,Hockomock,4:30 P.M.,,0
2026-01-15,80645,FINAL,Durfee,4122,72,1,Old Rochester,4301,71,0,Big Three,South Coast,,,0
2026-01-16,80709,FINAL,Dedham,4108,95,1,Medfield,4241,80,0,Independent,Tri-Valley,,,0
2026-01-16,80729,FINAL,Holliston/Medway,4174,59,0,Westwood,4424,82,1,Tri-Valley,Tri-Valley,,,0
2026-01-16,80760,FINAL,Norton,4295,78,0,Hopkinton,4180,83,1,Tri-Valley,Tri-Valley,,,0
2026-01-16,80853,FINAL,Nauset,4271,30,0,Martha’s Vineyard,4235,111,1,Cape & Islands,Cape & Islands,,,0
2026-01-18,80993,FINAL,Arlington Catholic,4014,74,1,Bishop Fenwick,4043,45,0,Catholic Central,Catholic Central,,,0
2026-01-20,81372,FINAL,Nashoba,4267,98,1,Shrewsbury,4348,68,0,Mid-Wach,Mid-Wach,,,0
2026-01-20,81688,FINAL,Scituate,4343,89,1,Quincy,4326,81,0,Patriot,Patriot,,,0
2026-01-21,81980,FINAL,Wachusett,4400,66,0,Nashoba,4267,103,1,Mid-Wach,Mid-Wach,,,0
2026-01-21,81989,FINAL,Nantucket,4265,104,1,Apponequet,4011,66,0,Cape & Islands,South Coast,,,0
2026-01-21,81991,FINAL,Sandwich,4340,87,0,Apponequet,4011,93,1,Cape & Islands,South Coast,,,0
2026-01-21,82120,FINAL,Franklin,4144,97,1,Sharon,4345,73,0,Hockomock,Hockomock,,,0
2026-01-22,82369,FINAL,Old Rochester,4301,65,0,Seekonk,4344,85,1,South Coast,South Coast,,,0
2026-01-22,82372,FINAL,Holliston/Medway,4174,58,0,Hopkinton,4180,94,1,Tri-Valley,Tri-Valley,,,0
2026-01-23,82646,FINAL,Stoughton,4381,67,0,Canton,4071,89,1,Hockomock,Hockomock,,,0
2026-01-23,82927,FINAL,Nashoba,4267,91,1,Gardner,4147,77,0,Mid-Wach,Mid-Wach,,,0
2026-01-23,82954,FINAL,Hingham,4171,92,1,Silver Lake/Whitman-Hanson,4349,52,0,Patriot,Patriot,6:30 P.M.,,0
2026-01-24,83133,FINAL,St. Mary’s,4374,79,1,Bishop Fenwick,4043,72,0,Catholic Central,Catholic Central,,,0
2026-01-28,83634,FINAL,Sandwich,4340,128,1,Nauset,4271,34,0,Cape & Islands,Cape & Islands,,,0
2026-01-28,83652,FINAL,Hingham,4171,86,1,Quincy,4326,84,0,Patriot,Patriot,,,0
2026-01-28,83658,FINAL,Durfee,4122,52,0,Sharon,4345,113,1,Big Three,Hockomock,,,0
