date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2026-07-14,122929,FINAL,Central Catholic,4081,56,1,Andover,4009,13,0,Merrimack Valley,Merrimack Valley,,,0
2026-07-20,124097,FINAL,Nauset,4271,58,1,Atlantis Charter,4818,10,0,Cape & Islands,Independent,,,0
