date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2025-12-22,71013,FINAL,Framingham,4143,3.0,1.0,Masconomet,4236,1.0,0.0,Bay State,Northeast,4:30 P.M.,,0
2025-12-22,71088,FINAL,Arlington,4013,2.0,2.0,Braintree,4051,2.0,2.0,Middlesex,Bay State,8:00 P.M.,,0
2025-12-22,71116,FINAL,Milton,4252,4.0,1.0,Martha’s Vineyard,4235,1.0,0.0,Bay State,Cape & Islands,3:00 P.M.,,0
2025-12-22,71602,FINAL,Bishop Stang,4045,6.0,1.0,Marshfield,4234,2.0,0.0,Catholic Central,Patriot,4:00 P.M.,,0
2025-12-22,71862,FINAL,ADK United,5149,4.0,1.0,Archbishop Williams,4012,3.0,0.0,Independent,Catholic Central,1:00 P.M.,,0
2025-12-22,71866,FINAL,Medford,4242,2.0,1.0,Marblehead,4231,1.0,0.0,Northeast,Northeast,4:00 P.M.,,0
2025-12-22,71868,FINAL,Ashland/Medway,4243,1.0,0.0,Grafton,4153,3.0,1.0,Tri-Valley,Independent,4:30 P.M.,,0
2025-12-22,71870,FINAL,Woburn,4438,10.0,1.0,Peabody,4306,0.0,0.0,Middlesex,Northeast,5:00 P.M.,,0
2025-12-22,71871,FINAL,Billerica/Chelmsford,4040,3.0,1.0,Westford,4421,0.0,0.0,Merrimack Valley/Dual County,Merrimack Valley/Dual County,5:00 P.M.,,0
2025-12-22,71874,FINAL,Stoneham/Wilmington,4380,4.0,0.0,Shawsheen/Bedford/Lowell,4346,6.0,1.0,Middlesex,Merrimack Valley/Dual County,8:00 P.M.,,0
2025-12-22,71876,FINAL,Acton-Boxboro,4003,3.0,0.0,Algonquin,4005,9.0,1.0,Merrimack Valley/Dual County,Central/West,8:05 P.M.,,0
2025-12-22,71939,FINAL,Weymouth,4425,0.0,0.0,Pembroke,4308,4.0,1.0,Bay State,Patriot,3:00 P.M.,,0
2025-12-22,74627,FINAL,Hopkinton,4180,3.0,0.0,Auburn,4019,4.0,1.0,Tri-Valley,Independent,4:00 P.M.,,0
2025-12-23,70954,FINAL,Norwood,4297,0.0,0.0,Natick,4270,1.0,1.0,Tri-Valley,Bay State,4:00 P.M.,,0
2025-12-23,71441,FINAL,Gloucester,4150,1.0,0.0,Bishop Fenwick,4043,2.0,1.0,Northeast,Catholic Central,3:00 P.M.,,0
2025-12-23,71593,FINAL,Winthrop,4437,1.0,2.0,Arlington Catholic,4014,1.0,2.0,Northeast,Catholic Central,6:10 P.M.,,0
2025-12-23,71879,POSTPONED,Central Catholic,4081,,,Burlington,4065,,,Merrimack Valley/Dual County,Middlesex,12:15 P.M.,,0
2025-12-23,71882,FINAL,Lexington,4209,1.0,0.0,Waltham,4405,2.0,1.0,Middlesex,Merrimack Valley/Dual County,2:00 P.M.,,0
