team,elo
Milford,1482.815507900837
MATCH Charter,1480.958894828422
Argosy Collegiate,1480.958894828422
Quincy,1480.3235798629921
Everett,1478.61494948109
Auburn,1478.61494948109
Renaissance,1477.8835170824632
Upper Cape,1477.801830922574
Dana Hall,1477.76805379248
Pioneer Charter I,1476.734742532681
Bristol Aggie,1476.1268555457054
Tyngsborough,1476.039977758909
Notre Dame (Hingham),1475.6993020903394
Ashland,1475.4199396699971
Ayer Shirley,1474.3072193042308
Nobles,1474.0579677985552
Greater New Bedford,1474.0579677985552
Norfolk Aggie,1473.3118060365146
Pioneer Charter II,1472.3194943311557
Belmont,1472.0477208703921
Lynn Classical,1472.0477208703921
Charlestown,1470.8224030504143
Lincoln-Sudbury,1470.5407328417741
Joseph Case,1469.9696572341015
Nashoba,1467.8632235436094
Masconomet,1467.0858276594665
Ruth Batson Academy,1466.0002756236945
Thayer,1466.0002756236945
Foxborough Charter,1465.6332418854008
Southbridge,1465.2259075746354
Kennedy Academy,1465.193588733238
Cardinal Spellman,1464.938395144588
Winthrop,1464.4536378425594
Wakefield,1463.981015801674
Blackstone-Millville,1463.981015801674
Community Charter,1463.981015801674
Archbishop Williams,1463.9159619812633
Deerfield,1463.3817665024696
Greenwich CD (Conn.),1462.658505612795
King Philip,1462.5985770632717
Hampden Charter East,1462.1747263397867
Essex Tech,1461.4154788525852
Dartmouth,1461.3510376840995
St. George’s,1461.3397524996503
North Andover,1460.7340664917026
Cohasset,1460.5407387656348
Brooks,1460.512341160253
Middleborough,1460.267789656844
Blackstone Valley,1460.040051567765
Marshfield,1459.763563992412
Murdock,1459.1132519678213
Austin Prep,1458.8629627131754
Avon,1458.8108240115537
Hampshire,1458.3596862676152
Fairhaven,1458.167635002824
Fontbonne,1458.0978909272765
Monson,1457.9238443095119
Pope Francis,1456.698526489534
Old Colony,1456.4062821419589
Bromfield,1456.4062821419589
La Salle (R.I.),1455.9420667560353
Belchertown,1455.9420667560353
Worcester Tech,1455.2276548326363
Innovation Academy,1455.223475699392
Silver Lake,1453.3676183447392
Dublin,1453.0000551343546
Main South,1452.7111417066615
Uxbridge,1452.0977743429055
East Boston,1450.9806905461119
Mystic Valley,1450.6279320706367
Reading,1450.0908964426485
Advanced Math and Science,1449.722799908984
Winsor,1449.6414034994268
Burncoat,1448.6574973068662
Southeastern,1448.6574973068662
Northampton,1448.3299579244194
Amesbury,1447.3647230184692
Tewksbury,1447.1657835245317
Boston Prep,1446.3155083118681
Lenox,1443.9214388327907
Nantucket,1443.513395624369
Bishop Stang,1441.7062466664718
Quaboag,1441.19445064491
Taunton,1438.4082434222498
Hull,1438.0900958317
Notre Dame Cristo Rey,1436.7742558480977
Westfield,1436.7742558480977
Brookline,1434.9701511140636
Notre Dame (Worcester),1434.9290472014545
Assabet,1434.5826941383418
Triton,1432.9117065342357
Wellesley,1432.8049843199767
Athol,1431.555114112227
Dedham,1431.5547939833032
Jackson-Reed (D.C),1431.2923018264114
Weston,1431.0510604767114
Mashpee,1430.5813786357899
Holyoke,1426.2845861064156
Cambridge,1426.2245995254887
Gloucester,1425.4105325016449
Lexington,1423.2132897921358
Framingham,1420.8466558748398
Brockton,1419.7581734446644
Beverly,1419.363639816207
Scituate,1418.7029718044896
Lawrence,1418.5913368567083
Marlborough,1416.7105033480516
Bourne,1416.3692662630233
Bellingham,1415.926216319702
South Shore Voc-Tech,1414.720289957122
Ipswich,1414.5691202702844
Pioneer Valley,1413.7222059123899
CASH,1413.5761959910026
Dennis-Yarmouth,1412.7107103794012
Holliston,1412.088661669379
North Middlesex,1411.3954664752673
Norton,1409.8309762145893
Portsmouth Abbey,1409.2076442269738
Boston United,1407.5671651352006
Greater Lawrence,1405.7739277750654
Cape Cod Academy,1404.1677300272481
Lowell Catholic,1399.6962248253637
Weymouth,1399.5877245434797
Franklin,1397.6103390657831
Lynn English,1390.734893748444
Excel Academy,1382.0099242109716
Groton,1376.6853049165713
Pacific Rim Charter,1364.7193937472655
