team,elo
Mount Anthony (Vt.),1485.6560077787099
Putnam,1485.3374104045831
Killingly High,1485.1834742197043
Andover,1483.9234707501992
Westborough,1483.4366264411951
Carver,1482.1776357810072
Hampshire,1481.228042152813
Saugus,1480.7905177097805
Chicopee Comprehensive,1479.6811781313636
Phillips Exeter,1479.1277099341714
Lynn Classical,1478.7763910578913
Brooke Charter,1477.921243249575
Tahanto,1476.4155830095797
Revere,1475.8511094647265
Dartmouth,1475.5178855190934
North Quincy,1474.7988844797749
Gardner,1473.9923697435217
Middlesex,1472.910445780574
Moses Brown (R.I.),1472.3141838930892
Concord Academy,1472.2093235961286
Stoneham,1469.6510924519725
Housatonic Regional (Conn.),1469.334825607703
Wheeler (R.I.),1469.2822664420685
St. George’s,1469.1724030504142
Leicester,1468.436352475724
Governor’s Academy,1468.085651596303
Lynn English,1467.6528723977765
Minnechaug,1467.4737200515774
Mount St. Charles (R.I.),1466.867552385359
Sutton,1466.1570961015552
Bay Path,1465.7731713523576
Springfield Sci-Tech,1463.7698774476435
Mt. Greylock,1463.728985850822
Kents Hill,1463.6546348671081
Nashoba Valley Tech,1463.5142527908322
Triton,1462.8142722362347
Concord-Carlisle,1461.431441997243
Plymouth South,1460.1568584011595
Portsmouth Abbey,1460.0194431926627
Methuen,1460.0064715454746
Woburn,1459.932937825015
Sharon,1459.2887345136994
Arlington Catholic,1459.1877754234156
Watertown,1458.8666759690086
Holbrook,1458.282526723557
Turners Falls,1457.916968114332
Avon,1457.4757090447981
Winchendon,1456.3386759322516
Foxborough,1455.931415268918
Bishop Stang,1455.7984639542258
Pembroke,1455.5451689271135
Monument Mtn.,1455.407318833937
Peabody,1454.7176063860238
Central Catholic,1453.592771567138
Manchester Essex,1453.3084557220939
Norton,1452.8766933105103
Essex Tech,1452.5819548796903
Groton-Dunstable,1452.2758215723543
Wayland,1451.7792105912788
Assabet,1451.3118332435658
Rivers,1451.2097278288811
Advanced Math and Science,1451.1191699775952
Tewksbury,1450.0350500860502
Stoughton,1449.7183681373017
Smith Academy,1448.3649382610456
Newton North,1447.8603484099935
Newburyport,1447.6471130860457
Ipswich,1446.7076063406362
Greater Lawrence,1446.544659788431
Sandwich,1446.3938491873441
Tabor,1446.0969563589501
Bedford,1442.9604816702704
Southwick,1442.2202032233897
Cohasset,1441.5831365444333
Holliston,1441.0666465674622
Burlington,1440.9699221473252
Framingham,1440.597725659924
Milford,1440.5246127398016
Pioneer Valley,1440.299452053385
Bartlett,1440.067582027468
Monomoy,1439.1074607625417
Oliver Ames,1438.7800172988832
South Hadley,1436.6161679589059
Weymouth,1435.4687678274195
Quaboag,1435.0306027047413
East Boston,1434.9751873194084
Bourne,1434.765706258019
Nauset,1434.4006405885245
Kennedy Academy,1433.3538061061436
Everett,1433.0657091033074
David Prouty,1433.0026990859135
Brookline,1432.9614745953288
Excel Academy,1432.0538646523314
Dedham,1431.8462171632777
Northampton,1426.730299223473
South Shore Voc-Tech,1426.3105177732266
Needham,1425.8920145453653
Whittier,1425.4607571808647
Amherst-Pelham,1423.4622100926365
Wareham,1423.2589486989455
Winthrop,1422.5052939224454
Groton,1419.9995444582653
New Bedford,1419.9361391916077
Attleboro,1417.9197936051958
Mashpee,1415.271429988591
Blackstone-Millville,1414.5557705207677
Cathedral,1413.8858788732725
Salem Academy,1412.472115306689
St. Paul,1411.0034734408187
Malden Catholic,1409.7609854119426
Westport,1408.1986371959338
Dover-Sherborn,1407.9384636901534
Brockton,1406.3674728067933
Easthampton,1406.1743619918054
Bromfield,1405.1662348328816
Wilmington,1404.0699030958738
Martha’s Vineyard,1403.30022996244
Bellingham,1402.4784183153831
Haverhill,1399.9207703018305
Athol,1399.8299261556851
Burncoat,1399.5866712528627
Acton-Boxborough,1399.539021643436
Chicopee,1398.861293170157
O’Bryant,1398.2834721260213
Marlborough,1398.127823688568
Tantasqua,1395.3364751599643
Agawam,1389.1377061572334
Boston Latin,1387.2746166451989
Fitchburg,1386.9598365757513
Springfield International,1385.5626596704933
Quincy,1385.0649756498312
Minuteman,1377.747265332223
Littleton,1375.5218545628989
Greater New Bedford,1374.1508924287946
Murdock,1372.759340593511
Commerce,1372.0396413765081
Salem,1369.2927589548262
Mahar,1363.0402208295077
Cape Cod Tech,1362.3176161563674
Westfield,1360.5520364462989
Granby,1359.8246796009525
West Bridgewater,1358.0457396523018
Northeast,1356.9314838963426
Pathfinder,1356.549478830889
Tyngsborough,1352.6789254250791
Algonquin,1343.9779364332348
Rockport,1342.7281254766795
Rising Tide Charter,1341.0376332153091
Brooks,1335.0981940440574
Millis,1308.6419126793583
Worcester North,1302.311343973664
Chelsea,1298.9477641777612
TechBoston,1259.3893367392154
