team,elo
Westfield Tech,1515.3908701862792
Dexter Southfield,1513.3897977575307
Worcester South,1513.2515257938942
Worcester Tech,1512.6426422928232
Minuteman,1511.9873877630205
Landmark,1510.7559519795193
Northeast,1509.6134618409185
Canterbury,1508.089887090841
Walpole,1507.8050012310184
Lexington Christian,1506.1810090779234
Dighton-Rehoboth,1505.0599313831542
Ludlow,1503.8063485817345
Ayer Shirley,1503.5611252939214
Frederick Gunn (Conn.),1503.028005246374
Hillhouse (Conn.),1502.7555
Wheeler (R.I.),1502.7555
Ruth Batson Academy,1502.7555
Mt. Pleasant (R.I.),1502.7555
Waring,1502.7555
Mt. Hope (R.I.),1502.7555
Windsor (Conn.),1502.7555
North Haven (Conn.),1502.7555
Bishop Connolly,1502.7555
International School,1502.7555
Marie Philip,1502.7555
Pelham (N.H.),1502.2802908285084
Marlborough,1500.6403800539708
Shrewsbury,1500.1150517676688
Randolph,1499.8064295672943
Newton South,1499.7995198390963
Chicopee,1499.6327135453541
Westborough,1498.8626015993445
Cape Cod Tech,1497.522369877225
Kimball Union,1497.4211129091589
Rocky Hill Country Day,1496.451657529937
Cheshire Academy,1496.3166248985137
Hotchkiss,1495.3284134140072
Pingree,1494.7550480204807
Roxbury Prep,1494.1993844838662
BB&N,1494.0937571271327
La Salle (R.I.),1493.3701648391286
Brimmer & May,1493.2853132117853
Monsignor Scanlan (N.Y.),1492.2076458601791
Cardinal Spellman,1490.3397981981568
Pembroke,1489.901382438754
Hopkins,1489.477909712724
Proctor,1488.9663094058446
Central (R.I.),1488.5972285274154
Abby Kelley Foster,1488.1014100037921
Hudson,1487.4230289816894
Davies Tech (R.I),1486.8319564452504
Winchendon,1486.7523387274764
Bartlett,1486.3806650899153
Madison Park,1485.3724710267252
King (Conn.),1485.2592693681795
Berwick,1484.9167657395715
Uxbridge,1483.011435519231
Seekonk,1482.5780379496139
Commonwealth,1481.4665849191997
Taft,1481.428483210952
New Hampton,1481.198673998692
Avon Old Farms,1481.0841812422473
Calvary Chapel,1480.959232510931
Concord Academy,1480.372730097525
Springfield Central,1480.2337059078461
Hoosac School,1480.2225802649195
Master’s Academy,1479.8635593258257
Manchester Essex,1479.8352278565299
Holderness,1479.2898671264159
Brattleboro (Vt.),1478.8735537924802
Lenox,1478.3137690141564
Taunton,1478.2338922084873
Nipmuc,1477.7999612159201
Bishop Hendricken (R.I.),1477.0635987619496
BU Academy,1476.1305234918975
Palmer,1475.9915473968513
Westford,1474.8715882967651
Braintree,1474.6799943682638
Hamilton-Wenham,1474.6656560903398
Dennis-Yarmouth,1474.4778690120675
Marianapolis,1474.1512503389872
Worcester Academy,1474.0050392106139
Eagle Hill,1473.485808005443
Kent,1472.0381358890806
Keefe Tech,1471.130751328284
Carver,1471.0664602148504
Tabor,1468.9176275522927
Bishop Guertin (N.H.),1468.1859146794798
Covenant Christian,1467.143192929166
Wachusett,1466.8558566592096
Minnechaug,1466.7707964592832
Wellesley,1465.3981212562608
Haldane (N.Y.),1463.614795366733
Westfield,1463.1102010681436
Nobles,1460.9730352906595
Beaver Country Day,1460.8897989031072
North Middlesex,1459.080118366119
Cambridge Weston,1459.0785059994516
Amesbury,1459.0043986194069
Storm King,1457.5316182921856
St. Andrew’s,1457.2325275716198
Kents Hill,1456.2556923300745
Sizer,1455.9037216083236
Plymouth North,1455.0348769338939
Hope (R.I.),1453.5692234118358
Agawam,1452.561333103356
Roxbury Latin,1451.715184806866
Middlesex,1451.3075599034853
West Springfield,1451.2987478037317
Lee,1451.2715684543846
Choate,1451.084376450034
Norfolk Aggie,1449.8820279979532
Cushing,1449.0204146333622
Arlington Catholic,1448.9718207516732
Maimonides,1447.5222860413196
English High,1443.8030093301377
