team,elo
Monty Tech/Sizer,1429.755927906516
Upper Cape,1428.4354732572008
Braintree,1426.3265918922912
Watertown,1419.0003042501944
Sturgis West,1417.7657777408565
Wilmington,1416.196824294064
New Bedford,1415.127841004743
Plymouth South,1413.2193814441518
Medway,1411.112426523285
Lawrence Academy,1404.3188060345758
St. Bernard’s,1403.6443109764318
Revere,1395.0491995536486
Groton-Dunstable,1394.250408484222
Andover,1393.5348773225514
Salem,1392.6160646825654
Bourne,1390.089089777905
Agawam,1388.1604155921684
Silver Lake,1388.042229666409
Southeastern,1381.6302469241123
Milford,1381.079260795112
Gloucester,1378.7769072651986
Mystic Valley,1377.3872235411773
Pentucket,1375.4454303894704
South Shore Voc-Tech,1374.7985236120899
Triton,1374.4113060004615
Notre Dame (Worcester),1372.1100089240888
Abington,1370.908835646892
Bristol Aggie,1368.332424806925
Cardinal Spellman,1368.198172718296
Hoosac Valley,1366.9002341274957
Leominster,1360.8986746771595
Arlington,1358.7152374049404
Sharon,1358.5468580336096
Lowell Catholic,1356.1463807764983
Taunton,1350.771182486825
Sturgis East,1349.6134299053926
Needham,1348.856121381306
Greater New Bedford,1346.8495135049777
Weymouth,1343.8162515895858
Everett,1343.304981913033
Cambridge,1340.6533651062703
Assabet,1330.0917919341848
Whittier,1328.8469685439898
Marlborough,1327.9837985943193
Monomoy,1319.1614543372445
Wachusett,1318.0568288542795
Middleborough,1318.0344277566219
Danvers,1317.0524610720242
Westfield,1313.2521936962748
Fontbonne,1312.9243027004002
Tewksbury,1307.564774993666
Joseph Case,1299.7615497577344
Stoughton,1296.7925963783566
Malden,1296.2049529879785
Quincy,1291.253272372415
Bellingham,1284.8644525020452
Norton,1260.7768243791245
East Bridgewater,1259.2937456791415
Georgetown,1249.902508774891
