team,elo
Wachusett,1497.2076214715469
Tabor,1497.1813900494067
Cheshire Academy,1497.0010080816612
Harvey (N.Y.),1496.6745945401
Hoosac School,1496.6711190974556
Covenant Christian,1495.9988482955694
Maynard,1495.6492978416336
Brooks,1495.095412635406
Falmouth,1495.042893112604
Franklin County Tech,1495.0189615817912
Avon,1494.6648602161645
Proctor,1493.7820755299651
Dartmouth,1493.6386350273417
Shrewsbury,1492.579796559294
Uxbridge,1492.3142186279829
TechBoston,1491.8332466264285
Moses Brown (R.I.),1491.52942557302
Ayer Shirley,1491.4248491178278
Williams (Conn.),1491.134075244634
Holbrook,1491.0973414463979
Pioneer Valley,1488.8983687659022
Hyde,1488.8627463855705
Belchertown,1488.7298139937752
Portsmouth (R.I.),1488.470285930005
New Hampton,1488.3510325516086
Whitinsville Christian,1487.7260367445372
Salem,1487.7064735784
Penguin Hall,1487.6822709929174
St. Luke’s,1487.6032946424916
Middleborough,1487.1648371729157
Whitman-Hanson,1486.8959302478513
Leominster,1486.6848058616072
Winchendon,1486.6070510932789
Fitchburg,1486.4515027614464
Lawrenceville (N.J.),1485.9545899173643
Montrose,1485.758246631475
Williston Northampton,1485.7369283213563
Chicopee Comprehensive,1484.9527912813685
St. Mary (Westfield),1484.3860820105408
Lee,1483.9653983530723
Milton,1483.4662849386716
Portsmouth Abbey,1483.0160165081834
Suffield Academy,1482.9678897992642
New Heights Charter,1482.8548126424103
New Mission/English High,1482.7213916057615
Milton Academy,1482.4007912437391
Blackstone-Millville,1482.3161493567702
St. Mark’s,1481.9605488270959
Malden Catholic,1481.592255697061
Newton North,1481.5878290422108
Framingham,1481.2855492294643
Tilton,1480.7946123775764
Prospect Hill,1480.505682146211
Lincoln (R.I.),1479.6191346957798
Northfield Mt. Hermon,1479.4565155356859
West Boylston,1479.2951020317234
Everett,1478.4236196716176
Lexington Christian,1477.9921173245652
Monson,1477.9894753099063
Berkshire,1477.5576014956862
Kimball Union,1477.187825497087
Tantasqua,1477.1568411075364
Groton,1476.8010562518932
Shepherd Hill,1476.6234824343146
Cathedral/Cristo Rey,1475.560802697485
Sturgis West,1474.3475168422783
Westfield Tech,1473.4373545462545
Oakmont,1473.3795579871016
Beaver Country Day,1472.9667113773044
Ethel Walker,1471.9322103541003
Doherty,1471.6743967440036
Notre Dame (Worcester),1471.5480885770532
Renaissance,1470.6820222594945
Mount Anthony (Vt.),1470.0069859638845
Tri-County,1469.1054312056017
Minnechaug,1468.912702239175
Lenox,1468.7578738972743
St. Bernard’s,1467.9651161752788
Millbrook (N.Y.),1467.3116226913587
Snowden,1466.6757563421424
David Prouty,1466.3065006469471
Ware,1466.1184118018625
St. Paul,1464.5201982011763
Durfee,1462.9852627901428
Palmer,1462.7913153342308
Shawsheen,1462.1580398058397
Hoosac Valley,1461.6085405121712
Marlborough,1460.954528376928
Wilbraham & Monson,1460.3406515958386
Putnam,1460.2312479351867
Milford,1459.9464809520387
South Shore Voc-Tech,1459.399105744842
Walpole,1459.2882680315809
Cushing,1458.9569190310667
East Boston,1458.5276176797518
Chicopee,1458.0815551202
Gould,1456.9775254541319
Ipswich,1456.8204934077032
Hampden Charter East,1456.4458991114936
Millis,1456.2774676493748
Wayland,1456.190398424348
Roxbury Prep,1456.0093701103713
Archbishop Williams,1455.3851010418691
Bristol Aggie,1454.376340003232
Trivium,1453.5424764533395
Monument Mtn.,1453.478315569329
Lynn Classical,1453.3041336586275
Springfield Central,1452.9466673321406
Bedford,1452.805132563712
Middlesex,1452.3386123889086
Drury,1448.211708840872
Wheeler (R.I.),1447.7737033768929
Stoughton,1447.602113254935
Burlington,1447.223530379019
Holyoke,1446.0844864417093
Smith Academy,1445.5362309245725
Essex Tech,1444.5808878019714
Phillips Exeter,1444.3865535472867
Bancroft,1444.248605590529
Boston International,1444.0315393784545
Mount St. Charles (R.I.),1443.5712064070333
Old Colony,1443.4623601219253
Pentucket,1442.913127824136
Peabody,1442.8652412974236
Agawam,1442.5607523335375
Brooke Charter,1440.957934791507
Bourne,1440.7722506062294
Whittier,1440.6858998510418
Taunton,1440.4043550803754
Falmouth Academy,1439.778537498246
Arlington Catholic,1437.8337935315562
Kents Hill,1437.5286415220096
Cape Cod Academy,1437.517855740089
Upper Cape,1436.9590679071482
Wakefield,1436.7288851051771
Hebron (Maine),1435.9309540750296
North Andover,1435.6129063980738
Ashland,1434.929916817393
Winsor,1433.5648237777477
KIPP Academy,1432.39501912963
Greater New Bedford,1431.7136558111883
Revere,1431.481376336969
Taconic,1430.5715072032094
Gateway,1429.2861036348947
Collegiate Charter,1429.0323949511633
Fontbonne,1427.8115241879627
Worcester South,1425.952864077119
Groton-Dunstable,1423.6113004080369
Malden,1422.4209380321763
Pioneer Charter I,1421.2166023816858
Pathfinder,1420.8381667756034
Mahar,1420.7247788524407
Algonquin,1416.0675511418385
Chelsea,1416.0589773316972
Millbury,1413.757348770109
Lynn Tech,1412.3757342462056
Abington,1411.3151023312316
Charlestown,1409.005720533731
Keefe Tech,1408.3472228911853
Bellingham,1408.0786632315746
Triton,1404.9812987557516
South Shore Charter,1403.2451231932637
Lowell Catholic,1401.8107510907337
Sizer,1399.9948927259513
Methuen,1399.8568030095687
Assabet,1398.5583016199391
Excel Academy,1397.4085756015172
Plymouth South,1394.2785672826033
Commerce,1393.661684486949
Rockport,1393.5552852573535
Carver,1392.2348300595045
Reading,1389.971753763568
Wareham,1388.9379282544635
Minuteman,1385.7000416468998
Maimonides,1379.331669745438
