team,elo
St. George’s,1501.9204888736767
Pathfinder,1501.4689751004184
Chelsea,1501.4297668821214
Covenant Christian,1501.299087760606
St. Andrew’s,1501.107644615437
Dennis-Yarmouth,1500.734874724518
Silver Lake,1500.6880925518408
Choate,1500.4993375976258
New Hampton,1499.9542228286596
Kimball Union,1499.9334011339654
Belmont Hill,1499.7290539240562
Clinton,1499.6519360858415
Holland (Burke),1499.539140176359
Brookline,1499.5296512556374
Wooster,1499.1992419394392
Berkshire,1499.1495810043882
Pioneer Valley,1499.1316023354113
Barrington (R.I.),1498.9985311281696
Mashpee,1498.6431311987324
St. Luke’s,1498.6392703794024
Swampscott,1498.5330396783318
Newman School,1498.4323737049078
Cardinal Spellman,1497.8075010959114
Innovation Academy,1497.8053570419102
Danvers,1497.7845277908389
Arlington Catholic,1497.7392199439198
Brimmer & May,1497.4476521484169
Storm King,1497.4218653469873
Avon Old Farms,1497.416867133604
Essex Tech,1497.2446983481236
Charlestown,1497.0115703420734
Billerica,1497.0056639489478
Quabbin,1496.6188016664553
Rocky Hill Country Day,1496.5633419256524
Bancroft,1495.9557915191715
Rising Tide Charter,1495.8832688201023
Dearborn STEM,1495.4480665318254
Brooks,1495.2040929542982
South Lancaster,1495.107783172877
Salem Academy,1494.9037128621949
Northfield Mt. Hermon,1494.4905963662961
Dexter Southfield,1494.4367923244813
Tilton,1494.3373039501655
Commerce,1494.2184814750456
Millis,1494.2086417036828
Groton,1494.0845521346218
Leominster,1493.931174704786
South Shore Voc-Tech,1493.7691225902483
Brockton,1493.6932321037873
Wilbraham & Monson,1493.562706270563
Salem,1492.9625389064504
Andover,1492.9378269872113
Barnstable,1492.482949723536
Marianapolis,1492.467978184645
Boston Prep,1492.099870798947
Proctor,1492.0732330920755
Hoosac Valley,1492.010429326415
Rockport,1491.9973762379077
Rivers,1491.8174022713015
BB&N,1491.6677173512728
Pomfret,1491.6196288946862
Fitchburg,1491.5534378543432
Blue Hills,1490.7824004525062
Springfield Sci-Tech,1490.759175334063
Kents Hill,1490.673512736543
Groton-Dunstable,1490.6498552772086
Burncoat,1490.619697814546
King Philip,1490.583302005617
Austin Prep,1490.551869997128
Franklin County Tech,1489.8634401600812
Pacific Rim Charter,1489.7234411786194
Foxborough Charter,1489.257921995325
Cushing,1488.7551354893687
Mt. Everett,1488.73431393582
Neighborhood House Charter,1488.1104949420746
Greenfield,1488.0483758061598
Millbury,1488.0055933740002
Lawrence,1487.97027279192
Fairhaven,1487.8605307378618
Minnechaug,1487.7612164430782
Boston Collegiate,1487.658073111831
New Heights Charter,1487.0148752266732
Mystic Valley,1486.9366326649301
Westborough,1486.5138696202293
Smith Academy,1486.4566124302141
Melrose,1486.0542072838143
David Prouty,1485.7863668938476
Catholic Memorial,1485.6796091858696
Harvey (N.Y.),1485.4335694157346
Pingree,1485.288985634239
Worcester North,1485.2313606910363
Oakmont,1485.2313503113746
Pioneer Valley Chinese Immersion,1484.8959569772373
Brewster Academy,1484.5495920268697
Milton,1484.401308218435
Westford,1484.398052186541
Thayer,1484.1997111580438
Lexington Christian,1484.0510924972984
Bedford,1483.948714465955
Old Colony,1483.744631436435
Governor’s Academy,1483.3466058502981
Christian Heritage,1482.5362413952776
Falmouth,1482.3471240354972
Cathedral,1482.3386022144696
South Shore Charter,1482.2493657900357
Gateway,1481.7326298854216
Lynn Tech,1481.1557142973418
Pentucket,1480.9449517315197
Excel Academy,1480.8984574376393
Diman,1480.6145033510636
Landmark,1480.5985111774344
Joseph Case,1479.9811372548206
Marlborough,1479.0518362375083
Southwick,1478.9171441619958
Bishop Fenwick,1478.8606252138698
Norton,1478.8165336945897
University Park,1478.0181139133558
Apponequet,1477.2709524310146
Southbridge,1477.166456993514
KIPP Academy,1476.8668373502755
Malden,1475.6928924548235
Middleborough,1475.687766790711
Tahanto,1475.5027257701045
Codman Charter,1475.232765265267
St. Paul,1474.9499442327706
Quaboag,1474.9461144855372
Athol,1474.7599141121843
Braintree,1474.2252207107524
Blackstone-Millville,1473.9982833005763
Sandwich,1472.9609156167685
Prospect Hill,1472.711544577526
Phillips Andover,1472.5555571876218
Winthrop,1472.0306099344089
Westfield,1471.8856776723142
Hull,1471.8137498769495
Monty Tech,1471.6478539598672
Bristol-Plymouth,1471.3828212625954
Beaver Country Day,1471.1068387780017
Bellingham,1470.9776333115738
Canton,1470.9211601836962
Sizer,1470.5852171420856
Holyoke,1470.4361936839657
Nauset,1470.280893845283
Duggan Academy,1469.322543499256
Easthampton,1469.2612269396875
West Boylston,1468.9855717812695
Hopkins,1468.0532227022902
Collegiate Charter,1467.993651565698
Medford,1467.400055499777
Shepherd Hill,1466.5577631207052
Saugus,1466.2775237034746
Douglas,1466.2480691695616
Chelmsford,1465.9081998198308
North Attleborough,1464.4653178207138
Pittsfield,1463.7392182002682
Falmouth Academy,1463.6973655907702
Snowden,1463.4420127930018
