team,elo
Belmont,1663.4321182500985
Weymouth,1599.6420507696446
Needham,1533.0004022960861
Brookline,1504.5194042073604
Lincoln-Sudbury,1448.606611548723
Cambridge,1396.0273564232277
Algonquin,1354.7720565048594
