team,elo
Shepherd Hill,1451.0013164012971
Turners Falls,1449.3802725115072
Saugus,1448.3113874586127
Swampscott,1448.0321954588187
Pentucket,1447.3772546396754
North Middlesex,1447.2469349578462
Littleton,1446.994708956378
Braintree,1446.6955540024787
Amherst-Pelham,1446.3163603582602
Blackstone-Millville,1445.2693260991919
Triton,1444.0370911256218
Hampshire,1443.9890037427217
Gardner,1443.5661684217116
Mansfield,1443.28485434904
Barnstable,1442.4199298148324
Holyoke,1440.3839693752811
Mahar,1440.0382737460689
Newton North,1439.340291097762
Peabody,1435.8042717622675
Joseph Case,1434.338966113899
Northampton,1433.6647219927327
Plymouth South,1433.506993492398
Worcester Academy,1432.5808481673334
Stoneham,1431.098902636073
Carver,1430.138766846913
Whitman-Hanson,1428.2848863646657
New Bedford,1428.2397697963631
Wayland,1428.1607144634143
Ashland,1426.716231218811
Everett,1424.9164097916619
Pembroke,1423.1887357754729
Greater Lowell,1422.7697242415747
Mashpee,1420.7010479248893
Rockport,1420.671581007256
Needham,1420.2407468084023
Mohawk Trail,1417.0602250559873
Revere,1415.2497159795248
South High,1413.3435912325197
Tewksbury,1413.3101065511833
Bay Path/David Prouty,1412.5332740210922
Sturgis East,1408.0767749620968
Taunton,1405.0863025159988
Martha’s Vineyard,1400.0710122918686
Stoughton,1400.0445630535223
Westford,1398.7056921871765
Bellingham,1396.18851756641
Leominster,1395.651571045589
Bridgewater-Raynham,1394.813479895962
Austin Prep,1394.0791901654575
Middleborough,1393.7997567053837
Wilmington,1386.252080261021
Newton South,1385.5259957960516
Leicester,1382.4523761161076
Fitchburg,1376.315740211375
Dighton-Rehoboth,1374.9496257227213
Burlington,1374.7117808510602
Burncoat,1370.8240697810281
Palmer,1370.6240657584704
Weymouth,1369.7789754264559
Woburn,1368.5737093268947
Wakefield,1357.8246499942625
Oxford,1348.3551058030664
Fairhaven,1345.9798185950676
Malden,1339.7201318680072
Worcester Tech/Worcester North,1339.715985320438
Arlington Catholic,1338.5795129336288
Haverhill,1338.5340177939222
Brockton,1338.0738838572722
Amesbury,1334.3915414872677
Plymouth North,1333.7457761536393
Wareham/Bourne,1333.415097764611
Sharon,1327.3649550979837
Northeast,1316.9406771554384
Dracut,1306.0742126929772
Framingham,1303.230618302205
Milford,1286.062035716337
