team,elo
Tyngsborough,1437.137200256403
Stoneham,1436.8450383513853
Bishop Feehan,1435.8983268887034
Dartmouth,1435.378821715006
Holliston,1433.4233260023034
Nashoba,1431.9605202417713
Dover-Sherborn,1430.5844693875204
Manchester Essex/Rockport,1430.5385489053474
Lunenburg,1428.6711654049275
Nauset,1427.1815518853882
Apponequet,1424.1001722335093
Monty Tech,1420.8680677539407
Ludlow,1420.3877598404117
Winsor,1417.6731114570305
Advanced Math and Science,1413.7361774713988
Norton,1411.0253584237068
Seekonk,1410.062257505802
Oliver Ames,1409.5768720369895
Quincy/North Quincy,1408.1789994146716
Marblehead,1402.8768317088866
Cambridge,1402.4237210080587
Marshfield,1401.1460072604575
Old Rochester,1400.9338630326804
Franklin,1397.2649076440246
Greater Lowell,1389.3358250475603
Newburyport,1388.5145051111974
Concord-Carlisle,1381.683513752226
Central Catholic,1381.0010567180063
Sturgis East,1378.5788234329189
Winchester,1366.9943604808257
Canton,1366.0239490352772
Westwood,1364.4291518971697
Weymouth,1361.5605945094885
North Andover,1360.379454649858
Lexington,1351.8801371393074
Hamilton-Wenham,1345.664792970449
Billerica,1324.612281235386
Somerville,1312.655258970531
Needham,1305.8053981303601
Norwell,1302.0957506938166
Newton North,1300.2734901738872
