team,elo
Gann Academy,1494.7550480204807
Hotchkiss,1494.7550480204807
Governor’s Academy,1494.7550480204807
Monument Mtn.,1494.7091104264434
Newton Country Day,1494.7038374249414
Ludlow,1494.6957387038003
Holliston,1494.4533067385896
Suffield Academy,1494.429405320512
Winchendon,1493.7821631554489
Eagle Hill,1493.623215089989
Franklin County Tech,1493.2180670934888
Boston Trinity,1492.9587396664665
KIPP,1492.8490115186014
Muniz Academy,1492.83524676672
Mount St. Charles (R.I.),1492.781787736653
Hudson,1492.6895632202675
Dana Hall,1492.3881120833191
Dexter Southfield,1492.2172263512443
Dennis-Yarmouth,1491.6617034839737
Douglas,1491.5534209161033
South Shore Charter,1491.549216807814
Tantasqua,1491.5127955793337
Cape Cod Tech,1491.1153399173634
Marvelwood,1490.81452689624
Holyoke,1490.688839491132
Community Charter,1490.308016773443
La Salle (R.I.),1490.2608869677535
Tri-County,1490.0108809367541
St. Paul,1490.0063687960976
St. Mary’s,1489.7579143343078
Greater Lowell,1489.7498752463441
Greenwich Academy (Conn.),1489.7134054334517
Austin Prep,1489.5164723959463
Cambridge,1489.1101013316152
Newman School,1489.1096467241155
East Boston,1489.0672752744001
Chapel Hill,1489.0383563702962
Agawam,1488.5518518606616
Southbridge,1488.5394411735242
English High,1488.2594806516613
Worcester South,1488.0845436811703
Chicopee,1487.9548329305635
Amherst-Pelham,1487.862555593996
Montrose,1486.7984668402069
University Park/Claremont,1486.7613476036709
Bristol-Plymouth,1486.338559681712
Southwick,1486.1179164836083
Phillips Andover,1485.674796570999
South Lancaster,1485.569386920661
Pingree,1484.6900808311696
Worcester North,1484.533240431624
Stoneleigh-Burnham,1484.47697119324
Maimonides,1484.1732111102135
Diman,1484.0247992888876
Berwick,1483.983634048383
TechBoston/Henderson,1483.9450742024962
Pomfret,1483.9261231639712
Libertas Academy,1483.7674918285336
Foxborough Charter,1483.489316002734
Marianapolis,1483.2009701422223
Advanced Math and Science,1483.1967505114542
Excel Academy,1483.0814854946154
Boston Latin,1483.073737896735
Barrington (R.I.),1483.0414181612061
Bishop Fenwick,1482.7130549084418
Monomoy,1482.6676298466473
Academy/Pacific Rim,1482.0320216021014
St. Mark’s,1480.9448200003815
Everett,1480.3854405210686
Bethany Christian,1480.150639227488
Nashoba,1479.9853479628257
Athol,1479.5505744043624
Snowden,1479.2887080729176
Pittsfield,1479.2654154559737
Milton,1478.8304276655188
Assabet,1478.4569757557902
Concord-Carlisle,1477.764151126143
