team,elo
Haverhill,1434.1349537856374
Essex Tech,1432.0367251066448
Everett,1430.346439211201
Norwood,1429.2932701074449
Clinton,1428.6185802757557
Swampscott,1427.390737467726
St. John Paul II,1427.0327589460273
Carver,1424.0754792021587
Brockton,1423.4708902142645
St. Bernard’s,1423.3452861843898
Malden/Revere,1422.3196845541947
Waltham,1422.199268859822
Belchertown,1421.787599502823
Norfolk Aggie,1420.9050710363617
Littleton,1416.8669268058045
Saugus,1414.7237586028798
Amesbury,1414.1767564272754
Nashoba,1412.689655779253
Marlborough,1409.0082179496733
Whitinsville Christian,1407.853528575217
Wilmington,1396.617818660033
Foxborough,1393.3854596968165
Westfield Tech,1388.8145223197243
Methuen,1386.521324476819
Monty Tech,1383.7433322199165
Mashpee,1383.5669164828516
Hanover,1382.5057382783486
Pentucket,1380.0419364850811
Blackstone Valley,1379.6981297749726
Walpole,1374.819979512903
Bishop Fenwick,1374.5447567833098
Old Rochester,1373.1999702169012
Longmeadow,1367.4846126672983
Medford,1367.2127804674835
North Reading,1366.7120368524381
Agawam,1365.8584672904335
North Attleborough,1365.7932167736365
Watertown,1364.9494437946194
Franklin County Tech,1364.8896253676123
Hopedale,1360.672401065595
Newton North,1358.495567879203
Dracut,1353.9855257415516
Greater Lawrence,1352.3226483234573
Hampshire,1351.1651640560474
Medfield,1348.5304672562106
Hopkinton,1346.4292926427854
Dover-Sherborn,1345.1414316792323
New Bedford,1340.709689575662
McCann Tech,1330.5228131510867
Framingham,1325.6606171229405
Bedford,1323.5546405341925
Norton,1322.1202622023188
Scituate,1321.4152822136375
Apponequet,1320.6467047543204
St. John’s (Shrewsbury),1319.925919406147
Northeast,1311.270957448815
Salem,1303.3566888952716
Cambridge,1295.5991917706067
Hingham,1290.6858339514217
Xaverian,1285.991432133627
Nauset,1278.6532777990406
Peabody,1267.4148680465587
Cardinal Spellman,1265.706254755622
Duxbury,1263.4197103448564
